CPU time (s),GPU time (s), Cycle
0.000728,0.000472,2953
0.000713,0.000426,2954
0.000683,0.000444,2955
0.000683,0.000394,2956
0.000682,0.000403,2957
0.000682,0.000397,2958
0.000682,0.000413,2959
0.000680,0.000404,2960
0.000680,0.000393,2961
0.000682,0.000386,2962
0.000681,0.000438,2963
0.000682,0.000404,2964
0.000683,0.000438,2965
0.000683,0.000420,2966
0.000687,0.000471,2967
0.000683,0.000480,2968
0.000685,0.000472,2969
0.000684,0.000525,2970
0.000683,0.000655,2971
0.000764,0.000630,2972
0.000684,0.000499,2973
0.000681,0.000542,2974
0.000745,0.000471,2975
0.000722,0.000453,2976
0.000683,0.000534,2977
0.000768,0.000533,2978
0.000681,0.000601,2979
0.000682,0.000577,2980
0.000684,0.000508,2981
0.000681,0.000558,2982
0.000685,0.000601,2983
0.000683,0.000575,2984
0.000720,0.000551,2985
0.000718,0.000583,2986
0.000683,0.000617,2987
0.000684,0.000466,2988
0.000681,0.000460,2989
0.000682,0.000462,2990
0.000683,0.000497,2991
0.000683,0.000521,2992
0.000682,0.000470,2993
0.000681,0.000540,2994
0.000684,0.000460,2995
0.000682,0.000442,2996
0.000679,0.000526,2997
0.000682,0.000619,2998
0.000715,0.000465,2999
0.000718,0.000425,3000
0.000722,0.000479,3001
0.000720,0.000568,3002
0.000682,0.000452,3003
0.000681,0.000496,3004
0.000684,0.000598,3005
0.000680,0.000461,3006
0.000681,0.000442,3007
0.000684,0.000502,3008
0.000684,0.000601,3009
0.000682,0.000573,3010
0.000683,0.000547,3011
0.000681,0.000471,3012
0.000684,0.000531,3013
0.000681,0.000485,3014
0.000717,0.000457,3015
0.000731,0.000467,3016
0.000733,0.000481,3017
0.000682,0.000420,3018
0.000684,0.000481,3019
0.000682,0.000473,3020
0.000685,0.000416,3021
0.000682,0.000419,3022
0.000683,0.000413,3023
0.000683,0.000455,3024
0.000684,0.000435,3025
0.000682,0.000536,3026
0.000685,0.000486,3027
0.000680,0.000425,3028
0.000682,0.000410,3029
0.000708,0.000419,3030
0.000706,0.000405,3031
0.000729,0.000452,3032
0.000714,0.000411,3033
0.000694,0.000425,3034
0.000681,0.000412,3035
0.000684,0.000402,3036
0.000685,0.000440,3037
0.000681,0.000388,3038
0.000686,0.000436,3039
0.000683,0.000415,3040
0.000683,0.000406,3041
0.000684,0.000381,3042
0.000682,0.000437,3043
0.000681,0.000416,3044
0.000686,0.000406,3045
0.000686,0.000495,3046
0.000689,0.000482,3047
0.000684,0.000422,3048
0.000683,0.000416,3049
0.000684,0.000412,3050
0.000682,0.000455,3051
0.000715,0.000415,3052
0.000683,0.000405,3053
0.000683,0.000413,3054
0.000683,0.000373,3055
0.000681,0.000403,3056
0.000696,0.000378,3057
0.000683,0.000388,3058
0.000680,0.000348,3059
0.000685,0.000440,3060
0.000682,0.000376,3061
0.000679,0.000366,3062
0.000682,0.000390,3063
0.000682,0.000352,3064
0.000682,0.000406,3065
0.000680,0.000373,3066
0.000686,0.000342,3067
0.000679,0.000340,3068
0.000680,0.000389,3069
0.000685,0.000502,3070
0.000698,0.000442,3071
0.000686,0.000402,3072
0.000680,0.000405,3073
0.000684,0.000417,3074
0.000684,0.000515,3075
0.000683,0.000428,3076
0.000681,0.000423,3077
0.000683,0.000483,3078
0.000683,0.000418,3079
0.000681,0.000408,3080
0.000684,0.000409,3081
0.000683,0.000410,3082
0.000705,0.000475,3083
0.000681,0.000386,3084
0.000682,0.000376,3085
0.000681,0.000377,3086
0.000681,0.000446,3087
0.000681,0.000389,3088
0.000679,0.000457,3089
0.000684,0.000440,3090
0.000682,0.000429,3091
0.000682,0.000412,3092
0.000682,0.000399,3093
0.000685,0.000373,3094
0.000681,0.000403,3095
0.000723,0.000442,3096
0.000685,0.000405,3097
0.000681,0.000442,3098
0.000683,0.000441,3099
0.000681,0.000410,3100
0.000682,0.000403,3101
0.000681,0.000432,3102
0.000680,0.000382,3103
0.000685,0.000440,3104
0.000681,0.000419,3105
0.000683,0.000419,3106
0.000683,0.000379,3107
0.000683,0.000409,3108
0.000695,0.000442,3109
0.000682,0.000420,3110
0.000681,0.000400,3111
0.000681,0.000400,3112
0.000684,0.000379,3113
0.000711,0.000411,3114
0.000686,0.000381,3115
0.000681,0.000353,3116
0.000683,0.000386,3117
0.000682,0.000449,3118
0.000696,0.000435,3119
0.000681,0.000376,3120
0.000682,0.000402,3121
0.000680,0.000374,3122
0.000683,0.000367,3123
0.000690,0.000401,3124
0.000681,0.000367,3125
0.000682,0.000370,3126
0.000683,0.000366,3127
0.000682,0.000397,3128
0.000682,0.000389,3129
0.000682,0.000398,3130
0.000682,0.000372,3131
0.000680,0.000369,3132
0.000682,0.000366,3133
0.000681,0.000351,3134
0.000690,0.000417,3135
0.000678,0.000405,3136
0.000681,0.000394,3137
0.000680,0.000379,3138
0.000679,0.000402,3139
0.000681,0.000409,3140
0.000680,0.000396,3141
0.000686,0.000402,3142
0.000680,0.000371,3143
0.000682,0.000370,3144
0.000682,0.000400,3145
0.000681,0.000394,3146
0.000683,0.000366,3147
0.000682,0.000369,3148
0.000680,0.000379,3149
0.000680,0.000378,3150
0.000692,0.000380,3151
0.000683,0.000396,3152
0.000684,0.000373,3153
0.000683,0.000370,3154
0.000690,0.000367,3155
0.000682,0.000373,3156
0.000679,0.000393,3157
0.000682,0.000372,3158
0.000682,0.000428,3159
0.000684,0.000414,3160
0.000681,0.000395,3161
0.000682,0.000420,3162
0.000682,0.000369,3163
0.000683,0.000429,3164
0.000713,0.000374,3165
0.000705,0.000394,3166
0.000706,0.000393,3167
0.000706,0.000397,3168
0.000704,0.000380,3169
0.000682,0.000356,3170
0.000680,0.000395,3171
0.000681,0.000383,3172
0.000684,0.000379,3173
0.000685,0.000346,3174
0.000683,0.000433,3175
0.000684,0.000407,3176
0.000681,0.000377,3177
0.000685,0.000424,3178
0.000682,0.000426,3179
0.000685,0.000383,3180
0.000680,0.000403,3181
0.000684,0.000477,3182
0.000682,0.000457,3183
0.000687,0.000467,3184
0.000684,0.000476,3185
0.000680,0.000487,3186
0.000683,0.000473,3187
0.000699,0.000466,3188
0.000686,0.000467,3189
0.000685,0.000485,3190
0.000686,0.000504,3191
0.000684,0.000492,3192
0.000683,0.000450,3193
0.000686,0.000508,3194
0.000701,0.000506,3195
0.000680,0.000480,3196
0.000683,0.000475,3197
0.000695,0.000520,3198
0.000685,0.000456,3199
0.000681,0.000482,3200
0.000685,0.000485,3201
0.000683,0.000477,3202
0.000685,0.000482,3203
0.000684,0.000518,3204
0.000685,0.000484,3205
0.000688,0.000491,3206
0.000680,0.000481,3207
0.000684,0.000478,3208
0.000677,0.000482,3209
0.000685,0.000489,3210
0.000699,0.000480,3211
0.000684,0.000476,3212
0.000681,0.000468,3213
0.000715,0.000502,3214
0.000683,0.000445,3215
0.000679,0.000476,3216
0.000684,0.000528,3217
0.000683,0.000476,3218
0.000686,0.000474,3219
0.000681,0.000479,3220
0.000700,0.000478,3221
0.000686,0.000476,3222
0.000687,0.000470,3223
0.000697,0.000480,3224
0.000678,0.000484,3225
0.000681,0.000470,3226
0.000683,0.000492,3227
0.000683,0.000457,3228
0.000683,0.000483,3229
0.000684,0.000481,3230
0.000696,0.000478,3231
0.000681,0.000487,3232
0.000685,0.000508,3233
0.000710,0.000460,3234
0.000684,0.000493,3235
0.000683,0.000499,3236
0.000695,0.000477,3237
0.000684,0.000440,3238
0.000685,0.000472,3239
0.000704,0.000529,3240
0.000685,0.000598,3241
0.000683,0.000511,3242
0.000706,0.000525,3243
0.000685,0.000509,3244
0.000686,0.000508,3245
0.000683,0.000724,3246
0.000684,0.000614,3247
0.000684,0.000504,3248
0.000684,0.000562,3249
0.000685,0.000557,3250
0.000688,0.000552,3251
0.000685,0.000569,3252
0.000683,0.000600,3253
0.000685,0.000559,3254
0.000737,0.000503,3255
0.000738,0.000512,3256
0.000740,0.000530,3257
0.000683,0.000524,3258
0.000682,0.000511,3259
0.000685,0.000536,3260
0.000683,0.000531,3261
0.000684,0.000500,3262
0.000684,0.000524,3263
0.000687,0.000513,3264
0.000682,0.000532,3265
0.000683,0.000520,3266
0.000683,0.000576,3267
0.000685,0.000574,3268
0.000748,0.000530,3269
0.000743,0.000527,3270
0.000684,0.000520,3271
0.000683,0.000522,3272
0.000684,0.000491,3273
0.000684,0.000526,3274
0.000684,0.000506,3275
0.000685,0.000516,3276
0.000688,0.000509,3277
0.000683,0.000494,3278
0.000683,0.000552,3279
0.000684,0.000509,3280
0.000685,0.000529,3281
0.000683,0.000522,3282
0.000701,0.000511,3283
0.000687,0.000512,3284
0.000686,0.000531,3285
0.000699,0.000520,3286
0.000684,0.000515,3287
0.000683,0.000547,3288
0.000729,0.000528,3289
0.000684,0.000649,3290
0.000685,0.001279,3291
0.000682,0.000482,3292
0.000683,0.000492,3293
0.000685,0.000468,3294
0.000819,0.000478,3295
0.000750,0.000507,3296
0.000684,0.000474,3297
0.000796,0.000587,3298
0.000686,0.000474,3299
0.000686,0.000511,3300
0.000684,0.000465,3301
0.000683,0.000517,3302
0.000683,0.000503,3303
0.000683,0.000496,3304
0.000810,0.000737,3305
0.000684,0.000467,3306
0.000681,0.000457,3307
0.000799,0.000521,3308
0.000708,0.000473,3309
0.000688,0.000487,3310
0.000684,0.000479,3311
0.000684,0.000473,3312
0.000683,0.000683,3313
0.000745,0.000484,3314
0.000684,0.000509,3315
0.000728,0.000537,3316
0.000685,0.000447,3317
0.000720,0.000584,3318
0.000764,0.000516,3319
0.000685,0.000457,3320
0.000768,0.000496,3321
0.000703,0.000512,3322
0.000685,0.000502,3323
0.000837,0.000534,3324
0.000684,0.000478,3325
0.000686,0.000467,3326
0.000753,0.000484,3327
0.000685,0.000497,3328
0.000682,0.000458,3329
0.000719,0.000479,3330
0.000686,0.000513,3331
0.000684,0.000520,3332
0.000763,0.000519,3333
0.000684,0.000499,3334
0.000685,0.000486,3335
0.000745,0.000479,3336
0.000688,0.000460,3337
0.000751,0.000500,3338
0.000685,0.000508,3339
0.000743,0.000451,3340
0.000763,0.000470,3341
0.000751,0.000511,3342
0.000745,0.000529,3343
0.000684,0.000485,3344
0.000763,0.000531,3345
0.000682,0.000466,3346
0.000686,0.000471,3347
0.000701,0.000533,3348
0.000683,0.000488,3349
0.000855,0.000493,3350
0.000702,0.000469,3351
0.000689,0.000484,3352
0.000684,0.000553,3353
0.000734,0.000522,3354
0.000684,0.000491,3355
0.000686,0.000662,3356
0.000749,0.000468,3357
0.000688,0.000488,3358
0.000683,0.000475,3359
0.000752,0.000608,3360
0.000792,0.000501,3361
0.000684,0.000514,3362
0.000683,0.000509,3363
0.000720,0.000494,3364
0.000688,0.000597,3365
0.000766,0.000515,3366
0.000736,0.000625,3367
0.000684,0.000734,3368
0.000683,0.000620,3369
0.000682,0.000523,3370
0.000686,0.000500,3371
0.000683,0.000540,3372
0.000683,0.000535,3373
0.000683,0.000537,3374
0.000680,0.000541,3375
0.000684,0.000569,3376
0.000768,0.000530,3377
0.000739,0.000516,3378
0.000684,0.000521,3379
0.000682,0.000516,3380
0.000684,0.000527,3381
0.000682,0.000516,3382
0.000684,0.000509,3383
0.000680,0.000522,3384
0.000684,0.000534,3385
0.000684,0.000525,3386
0.000684,0.000581,3387
0.000738,0.000512,3388
0.000735,0.000475,3389
0.000683,0.000510,3390
0.000682,0.000494,3391
0.000684,0.000505,3392
0.000681,0.000489,3393
0.000683,0.000508,3394
0.000683,0.000523,3395
0.000685,0.000498,3396
0.000683,0.000531,3397
0.000684,0.000579,3398
0.000684,0.000594,3399
0.000755,0.000515,3400
0.000683,0.000522,3401
0.000687,0.000516,3402
0.000684,0.000512,3403
0.000683,0.000513,3404
0.000684,0.000504,3405
0.000686,0.000533,3406
0.000682,0.000561,3407
0.000683,0.000560,3408
0.000738,0.000522,3409
0.000745,0.000522,3410
0.000685,0.000501,3411
0.000683,0.000504,3412
0.000685,0.000516,3413
0.000682,0.000527,3414
0.000681,0.000532,3415
0.000683,0.000527,3416
0.000688,0.000515,3417
0.000683,0.000566,3418
0.000684,0.000579,3419
0.000736,0.000504,3420
0.000740,0.000512,3421
0.000681,0.000593,3422
0.000684,0.000547,3423
0.000684,0.000475,3424
0.000681,0.000516,3425
0.000683,0.000511,3426
0.000684,0.000507,3427
0.000682,0.000487,3428
0.000684,0.000523,3429
0.000685,0.000519,3430
0.000686,0.000622,3431
0.000684,0.000570,3432
0.000766,0.000524,3433
0.000774,0.000533,3434
0.000684,0.000526,3435
0.000682,0.000498,3436
0.000684,0.000522,3437
0.000684,0.000516,3438
0.000684,0.000498,3439
0.000685,0.000507,3440
0.000683,0.000528,3441
0.000683,0.000512,3442
0.000685,0.000507,3443
0.000684,0.000527,3444
0.000683,0.000537,3445
0.000738,0.000494,3446
0.000733,0.000491,3447
0.000682,0.000524,3448
0.000683,0.000545,3449
0.000685,0.000507,3450
0.000683,0.000523,3451
0.000684,0.000497,3452
0.000685,0.000501,3453
0.000682,0.000521,3454
0.000683,0.000503,3455
0.000682,0.000538,3456
0.000684,0.000510,3457
0.000685,0.000615,3458
0.000753,0.000531,3459
0.000736,0.000522,3460
0.000684,0.000584,3461
0.000684,0.000519,3462
0.000684,0.000496,3463
0.000683,0.000490,3464
0.000684,0.000588,3465
0.000682,0.000512,3466
0.000685,0.000533,3467
0.000685,0.000517,3468
0.000683,0.000519,3469
0.000684,0.000560,3470
0.000683,0.000547,3471
0.000747,0.000510,3472
0.000746,0.000509,3473
0.000685,0.000565,3474
0.000683,0.000528,3475
0.000683,0.000542,3476
0.000687,0.000630,3477
0.000685,0.000521,3478
0.000683,0.000516,3479
0.000685,0.000514,3480
0.000685,0.000571,3481
0.000687,0.000548,3482
0.000746,0.000512,3483
0.000740,0.000517,3484
0.000685,0.000501,3485
0.000683,0.000456,3486
0.000686,0.000503,3487
0.000687,0.000524,3488
0.000685,0.000556,3489
0.000682,0.000631,3490
0.000684,0.000520,3491
0.000685,0.000527,3492
0.000686,0.000626,3493
0.000683,0.000591,3494
0.000772,0.000593,3495
0.000735,0.000499,3496
0.000732,0.000476,3497
0.000686,0.000496,3498
0.000684,0.000498,3499
0.000683,0.000444,3500
0.000681,0.000471,3501
0.000689,0.000465,3502
0.000683,0.000471,3503
0.000683,0.000471,3504
0.000685,0.000481,3505
0.000686,0.000475,3506
0.000685,0.000475,3507
0.000685,0.000466,3508
0.000683,0.000481,3509
0.000687,0.000468,3510
0.000682,0.000489,3511
0.000683,0.000475,3512
0.000684,0.000483,3513
0.000682,0.000497,3514
0.000686,0.000460,3515
0.000683,0.000476,3516
0.000684,0.000479,3517
0.000684,0.000488,3518
0.000684,0.000462,3519
0.000699,0.000479,3520
0.000684,0.000513,3521
0.000685,0.000533,3522
0.000732,0.000457,3523
0.000719,0.000454,3524
0.000723,0.000474,3525
0.000686,0.000484,3526
0.000682,0.000470,3527
0.000683,0.000501,3528
0.000680,0.000457,3529
0.000686,0.000496,3530
0.000684,0.000463,3531
0.000680,0.000474,3532
0.000687,0.000476,3533
0.000682,0.000488,3534
0.000682,0.000468,3535
0.000684,0.000471,3536
0.000683,0.000477,3537
0.000681,0.000516,3538
0.000682,0.000506,3539
0.000728,0.000460,3540
0.000724,0.000453,3541
0.000727,0.000460,3542
0.000684,0.000444,3543
0.000683,0.000471,3544
0.000685,0.000479,3545
0.000683,0.000489,3546
0.000683,0.000507,3547
0.000684,0.000504,3548
0.000686,0.000489,3549
0.000686,0.000498,3550
0.000682,0.000449,3551
0.000682,0.000499,3552
0.000683,0.000513,3553
0.000684,0.000507,3554
0.000723,0.000437,3555
0.000732,0.000483,3556
0.000724,0.000501,3557
0.000684,0.000459,3558
0.000684,0.000484,3559
0.000684,0.000509,3560
0.000687,0.000496,3561
0.000684,0.000493,3562
0.000684,0.000467,3563
0.000684,0.000489,3564
0.000690,0.000509,3565
0.000687,0.000510,3566
0.000684,0.000551,3567
0.000684,0.000561,3568
0.000730,0.000485,3569
0.000722,0.000475,3570
0.000684,0.000506,3571
0.000682,0.000473,3572
0.000686,0.000464,3573
0.000685,0.000590,3574
0.000680,0.000515,3575
0.000685,0.000509,3576
0.000686,0.000507,3577
0.000682,0.000483,3578
0.000684,0.000463,3579
0.000679,0.000482,3580
0.000701,0.000477,3581
0.000725,0.000473,3582
0.000682,0.000464,3583
0.000679,0.000472,3584
0.000682,0.000423,3585
0.000678,0.000413,3586
0.000681,0.000420,3587
0.000679,0.000377,3588
0.000679,0.000409,3589
0.000682,0.000387,3590
0.000683,0.000361,3591
0.000683,0.000352,3592
0.000684,0.000379,3593
0.000681,0.000354,3594
0.000683,0.000365,3595
0.000683,0.000429,3596
0.000683,0.000363,3597
0.000681,0.000350,3598
0.000683,0.000397,3599
0.000680,0.000355,3600
0.000682,0.000350,3601
0.000683,0.000404,3602
0.000684,0.000347,3603
0.000691,0.000454,3604
0.000694,0.000376,3605
0.000681,0.000352,3606
0.000679,0.000379,3607
0.000679,0.000375,3608
0.000683,0.000396,3609
0.000692,0.000378,3610
0.000682,0.000398,3611
0.000682,0.000377,3612
0.000682,0.000376,3613
0.000682,0.000428,3614
0.000683,0.000407,3615
0.000694,0.000423,3616
0.000681,0.000403,3617
0.000680,0.000387,3618
0.000679,0.000395,3619
0.000683,0.000417,3620
0.000694,0.000400,3621
0.000681,0.000380,3622
0.000683,0.000397,3623
0.000679,0.000436,3624
0.000681,0.000394,3625
0.000693,0.000400,3626
0.000683,0.000395,3627
0.000683,0.000373,3628
0.000680,0.000395,3629
0.000683,0.000372,3630
0.000682,0.000393,3631
0.000698,0.000372,3632
0.000682,0.000393,3633
0.000683,0.000385,3634
0.000680,0.000401,3635
0.000685,0.000372,3636
0.000682,0.000397,3637
0.000691,0.000371,3638
0.000684,0.000374,3639
0.000683,0.000392,3640
0.000683,0.000366,3641
0.000680,0.000369,3642
0.000693,0.000398,3643
0.000682,0.000378,3644
0.000683,0.000379,3645
0.000686,0.000411,3646
0.000696,0.000388,3647
0.000685,0.000393,3648
0.000684,0.000413,3649
0.000681,0.000457,3650
0.000683,0.000421,3651
0.000695,0.000372,3652
0.000683,0.000397,3653
0.000681,0.000369,3654
0.000683,0.000365,3655
0.000682,0.000400,3656
0.000684,0.000369,3657
0.000684,0.000370,3658
0.000681,0.000371,3659
0.000681,0.000372,3660
0.000681,0.000398,3661
0.000683,0.000366,3662
0.000682,0.000365,3663
0.000681,0.000366,3664
0.000682,0.000368,3665
0.000681,0.000373,3666
0.000685,0.000416,3667
0.000682,0.000378,3668
0.000685,0.000379,3669
0.000681,0.000421,3670
0.000679,0.000449,3671
0.000681,0.000423,3672
0.000686,0.000396,3673
0.000683,0.000398,3674
0.000681,0.000393,3675
0.000681,0.000369,3676
0.000680,0.000374,3677
0.000683,0.000343,3678
0.000680,0.000379,3679
0.000682,0.000398,3680
0.000681,0.000398,3681
0.000681,0.000369,3682
0.000682,0.000368,3683
0.000682,0.000350,3684
0.000680,0.000396,3685
0.000681,0.000371,3686
0.000681,0.000368,3687
0.000681,0.000368,3688
0.000681,0.000393,3689
0.000682,0.000396,3690
0.000681,0.000367,3691
0.000682,0.000368,3692
0.000705,0.000392,3693
0.000706,0.000369,3694
0.000704,0.000370,3695
0.000704,0.000370,3696
0.000705,0.000368,3697
0.000704,0.000369,3698
0.000680,0.000365,3699
0.000682,0.000368,3700
0.000683,0.000367,3701
0.000681,0.000368,3702
0.000683,0.000367,3703
0.000684,0.000372,3704
0.000682,0.000408,3705
0.000680,0.000395,3706
0.000680,0.000367,3707
0.000685,0.000367,3708
0.000680,0.000392,3709
0.000681,0.000371,3710
0.000682,0.000366,3711
0.000682,0.000369,3712
0.000684,0.000368,3713
0.000685,0.000369,3714
0.000683,0.000366,3715
0.000683,0.000369,3716
0.000682,0.000367,3717
0.000683,0.000367,3718
0.000683,0.000366,3719
0.000682,0.000370,3720
0.000681,0.000427,3721
0.000680,0.000419,3722
0.000686,0.000395,3723
0.000682,0.000420,3724
0.000684,0.000372,3725
0.000681,0.000397,3726
0.000704,0.000368,3727
0.000706,0.000367,3728
0.000723,0.000442,3729
0.000699,0.000412,3730
0.000723,0.000491,3731
0.000684,0.000452,3732
0.000683,0.000422,3733
0.000683,0.000421,3734
0.000684,0.000415,3735
0.000686,0.000406,3736
0.000683,0.000378,3737
0.000681,0.000377,3738
0.000684,0.000352,3739
0.000680,0.000418,3740
0.000681,0.000402,3741
0.000678,0.000405,3742
0.000679,0.000390,3743
0.000682,0.000392,3744
0.000679,0.000379,3745
0.000680,0.000406,3746
0.000681,0.000356,3747
0.000680,0.000375,3748
0.000681,0.000400,3749
0.000682,0.000348,3750
0.000685,0.000430,3751
0.000709,0.000371,3752
0.000700,0.000383,3753
0.000707,0.000404,3754
0.000707,0.000402,3755
0.000704,0.000382,3756
0.000682,0.000371,3757
0.000684,0.000371,3758
0.000684,0.000435,3759
0.000680,0.000408,3760
0.000683,0.000400,3761
0.000683,0.000376,3762
0.000680,0.000378,3763
0.000682,0.000401,3764
0.000683,0.000399,3765
0.000680,0.000372,3766
0.000679,0.000384,3767
0.000680,0.000384,3768
0.000681,0.000374,3769
0.000684,0.000397,3770
0.000683,0.000393,3771
0.000680,0.000452,3772
0.000682,0.000372,3773
0.000682,0.000373,3774
0.000683,0.000378,3775
0.000683,0.000400,3776
0.000680,0.000391,3777
0.000682,0.000374,3778
0.000682,0.000382,3779
0.000683,0.000400,3780
0.000682,0.000370,3781
0.000681,0.000417,3782
0.000704,0.000367,3783
0.000707,0.000380,3784
0.000704,0.000393,3785
0.000704,0.000369,3786
0.000683,0.000428,3787
0.000685,0.000405,3788
0.000680,0.000372,3789
0.000682,0.000370,3790
0.000679,0.000375,3791
0.000683,0.000371,3792
0.000683,0.000366,3793
0.000691,0.000387,3794
0.000680,0.000403,3795
0.000684,0.000384,3796
0.000682,0.000401,3797
0.000681,0.000418,3798
0.000686,0.000372,3799
0.000680,0.000369,3800
0.000682,0.000394,3801
0.000679,0.000405,3802
0.000681,0.000374,3803
0.000680,0.000371,3804
0.000680,0.000366,3805
0.000684,0.000398,3806
0.000684,0.000388,3807
0.000680,0.000370,3808
0.000682,0.000373,3809
0.000682,0.000396,3810
0.000681,0.000400,3811
0.000682,0.000395,3812
0.000683,0.000367,3813
0.000690,0.000370,3814
0.000681,0.000365,3815
0.000681,0.000369,3816
0.000683,0.000376,3817
0.000682,0.000398,3818
0.000683,0.000367,3819
0.000681,0.000371,3820
0.000682,0.000383,3821
0.000681,0.000407,3822
0.000684,0.000346,3823
0.000680,0.000463,3824
0.000692,0.000407,3825
0.000682,0.000400,3826
0.000681,0.000398,3827
0.000683,0.000369,3828
0.000681,0.000369,3829
0.000691,0.000370,3830
0.000680,0.000369,3831
0.000681,0.000367,3832
0.000685,0.000393,3833
0.000682,0.000424,3834
0.000681,0.000390,3835
0.000680,0.000371,3836
0.000682,0.000368,3837
0.000680,0.000372,3838
0.000682,0.000374,3839
0.000682,0.000369,3840
0.000682,0.000374,3841
0.000683,0.000373,3842
0.000682,0.000441,3843
0.000681,0.000396,3844
0.000681,0.000373,3845
0.000680,0.000386,3846
0.000684,0.000394,3847
0.000681,0.000397,3848
0.000687,0.000372,3849
0.000680,0.000370,3850
0.000681,0.000437,3851
0.000682,0.000376,3852
0.000682,0.000337,3853
0.000681,0.000412,3854
0.000689,0.000399,3855
0.000680,0.000405,3856
0.000681,0.000371,3857
0.000682,0.000358,3858
0.000683,0.000399,3859
0.000682,0.000395,3860
0.000681,0.000348,3861
0.000680,0.000348,3862
0.000694,0.000341,3863
0.000684,0.000378,3864
0.000683,0.000365,3865
0.000681,0.000345,3866
0.000682,0.000439,3867
0.000684,0.000370,3868
0.000681,0.000341,3869
0.000684,0.000337,3870
0.000690,0.000347,3871
0.000680,0.000339,3872
0.000681,0.000342,3873
0.000681,0.000343,3874
0.000680,0.000338,3875
0.000681,0.000343,3876
0.000689,0.000341,3877
0.000681,0.000390,3878
0.000682,0.000353,3879
0.000680,0.000342,3880
0.000683,0.000353,3881
0.000685,0.000336,3882
0.000694,0.000344,3883
0.000679,0.000385,3884
0.000680,0.000384,3885
0.000680,0.000352,3886
0.000681,0.000342,3887
0.000692,0.000346,3888
0.000682,0.000345,3889
0.000682,0.000376,3890
0.000682,0.000348,3891
0.000680,0.000345,3892
0.000683,0.000382,3893
0.000682,0.000342,3894
0.000680,0.000338,3895
0.000690,0.000342,3896
0.000680,0.000341,3897
0.000679,0.000340,3898
0.000680,0.000343,3899
0.000685,0.000347,3900
0.000680,0.000376,3901
0.000680,0.000333,3902
0.000702,0.000369,3903
0.000683,0.000391,3904
0.000685,0.000346,3905
0.000683,0.000342,3906
0.000682,0.000392,3907
0.000685,0.000384,3908
0.000681,0.000371,3909
0.000684,0.000535,3910
0.000685,0.000462,3911
0.000685,0.000476,3912
0.000684,0.000441,3913
0.000682,0.000391,3914
0.000679,0.000384,3915
0.000684,0.000380,3916
0.000683,0.000409,3917
0.000679,0.000399,3918
0.000683,0.000369,3919
0.000682,0.000423,3920
0.000679,0.000396,3921
0.000683,0.000395,3922
0.000684,0.000369,3923
0.000681,0.000410,3924
0.000686,0.000368,3925
0.000681,0.000412,3926
0.000684,0.000397,3927
0.000681,0.000393,3928
0.000680,0.000388,3929
0.000692,0.000410,3930
0.000684,0.000390,3931
0.000684,0.000378,3932
0.000683,0.000381,3933
0.000680,0.000408,3934
0.000681,0.000351,3935
0.000680,0.000347,3936
0.000682,0.000341,3937
0.000680,0.000348,3938
0.000680,0.000382,3939
0.000682,0.000371,3940
0.000680,0.000354,3941
0.000682,0.000371,3942
0.000684,0.000423,3943
0.000705,0.000394,3944
0.000706,0.000367,3945
0.000703,0.000392,3946
0.000705,0.000372,3947
0.000708,0.000369,3948
0.000683,0.000367,3949
0.000682,0.000370,3950
0.000683,0.000523,3951
0.000683,0.000492,3952
0.000681,0.000470,3953
0.000682,0.000472,3954
0.000686,0.000478,3955
0.000683,0.000476,3956
0.000685,0.000494,3957
0.000683,0.000486,3958
0.000684,0.000508,3959
0.000679,0.000486,3960
0.000726,0.000469,3961
0.000729,0.000487,3962
0.000726,0.000458,3963
0.000681,0.000487,3964
0.000681,0.000491,3965
0.000680,0.000469,3966
0.000683,0.000461,3967
0.000683,0.000483,3968
0.000682,0.000475,3969
0.000688,0.000479,3970
0.000682,0.000465,3971
0.000683,0.000462,3972
0.000683,0.000474,3973
0.000680,0.000473,3974
0.000684,0.000449,3975
0.000683,0.000517,3976
0.000683,0.000479,3977
0.000739,0.000495,3978
0.000725,0.000465,3979
0.000723,0.000468,3980
0.000683,0.000498,3981
0.000682,0.000496,3982
0.000681,0.000490,3983
0.000681,0.000484,3984
0.000682,0.000484,3985
0.000683,0.000485,3986
0.000684,0.000501,3987
0.000682,0.000486,3988
0.000682,0.000483,3989
0.000684,0.000459,3990
0.000686,0.000476,3991
0.000684,0.000524,3992
0.000683,0.000515,3993
0.000684,0.000518,3994
0.000722,0.000459,3995
0.000729,0.000471,3996
0.000723,0.000460,3997
0.000684,0.000485,3998
0.000683,0.000467,3999
0.000683,0.000478,4000
0.000683,0.000489,4001
0.000681,0.000472,4002
0.000682,0.000503,4003
0.000685,0.000507,4004
0.000682,0.000531,4005
0.000685,0.000501,4006
0.000682,0.000510,4007
0.000683,0.000479,4008
0.000684,0.000515,4009
0.000684,0.000506,4010
0.000723,0.000489,4011
0.000723,0.000478,4012
0.000723,0.000484,4013
0.000679,0.000479,4014
0.000684,0.000478,4015
0.000682,0.000483,4016
0.000682,0.000465,4017
0.000684,0.000466,4018
0.000683,0.000467,4019
0.000684,0.000484,4020
0.000681,0.000471,4021
0.000682,0.000461,4022
0.000683,0.000474,4023
0.000683,0.000477,4024
0.000687,0.000442,4025
0.000683,0.000476,4026
0.000684,0.000433,4027
