CPU time (s),GPU time (s), Cycle
0.000677,0.000577,20750
0.000674,0.000568,20751
0.000679,0.000631,20752
0.000679,0.000607,20753
0.000677,0.000601,20754
0.000678,0.000590,20755
0.000677,0.000554,20756
0.000677,0.000598,20757
0.000697,0.000550,20758
0.000677,0.000572,20759
0.000679,0.000571,20760
0.000678,0.000572,20761
0.000674,0.000562,20762
0.000691,0.000574,20763
0.000678,0.000566,20764
0.000677,0.000564,20765
0.000678,0.000549,20766
0.000675,0.000618,20767
0.000698,0.000572,20768
0.000679,0.000561,20769
0.000681,0.000573,20770
0.000676,0.000617,20771
0.000673,0.000538,20772
0.000676,0.000570,20773
0.000720,0.000558,20774
0.000739,0.000582,20775
0.000676,0.000566,20776
0.000677,0.000557,20777
0.000677,0.000559,20778
0.000679,0.000590,20779
0.000696,0.000558,20780
0.000678,0.000575,20781
0.000680,0.000590,20782
0.000680,0.000595,20783
0.000691,0.000573,20784
0.000675,0.000573,20785
0.000680,0.000580,20786
0.000680,0.000569,20787
0.000679,0.000621,20788
0.000675,0.000564,20789
0.000677,0.000560,20790
0.000680,0.000599,20791
0.000677,0.000592,20792
0.000680,0.000558,20793
0.000678,0.000579,20794
0.000679,0.000570,20795
0.000676,0.000573,20796
0.000679,0.000781,20797
0.000677,0.000574,20798
0.000678,0.000556,20799
0.000679,0.000554,20800
0.000679,0.000562,20801
0.000679,0.000569,20802
0.000676,0.000543,20803
0.000674,0.000572,20804
0.000677,0.000558,20805
0.000678,0.000616,20806
0.000677,0.000558,20807
0.000675,0.000572,20808
0.000676,0.000573,20809
0.000678,0.000556,20810
0.000677,0.000570,20811
0.000675,0.000641,20812
0.000679,0.000596,20813
0.000677,0.000635,20814
0.000676,0.000651,20815
0.000679,0.000650,20816
0.000841,0.000661,20817
0.000679,0.000566,20818
0.000677,0.000560,20819
0.000678,0.000557,20820
0.000690,0.000562,20821
0.000675,0.000571,20822
0.000680,0.000585,20823
0.000676,0.000569,20824
0.000677,0.000562,20825
0.000679,0.000639,20826
0.000678,0.000580,20827
0.000677,0.000597,20828
0.000677,0.000563,20829
0.000675,0.000549,20830
0.000675,0.000624,20831
0.000675,0.000571,20832
0.000678,0.000577,20833
0.000680,0.000558,20834
0.000679,0.000564,20835
0.000677,0.000599,20836
0.000678,0.000558,20837
0.000677,0.000611,20838
0.000679,0.000572,20839
0.000678,0.000567,20840
0.000691,0.000564,20841
0.000677,0.000565,20842
0.000679,0.000588,20843
0.000676,0.000591,20844
0.000678,0.000572,20845
0.000678,0.000574,20846
0.000677,0.000565,20847
0.000679,0.000565,20848
0.000677,0.000610,20849
0.000678,0.000564,20850
0.000675,0.000570,20851
0.000678,0.000562,20852
0.000677,0.000566,20853
0.000693,0.000555,20854
0.000680,0.000577,20855
0.000676,0.000562,20856
0.000677,0.000575,20857
0.000680,0.000556,20858
0.000693,0.000552,20859
0.000675,0.000564,20860
0.000678,0.000593,20861
0.000676,0.000599,20862
0.000693,0.000593,20863
0.000680,0.000608,20864
0.000677,0.000563,20865
0.000680,0.000571,20866
0.000678,0.000573,20867
0.000692,0.000563,20868
0.000680,0.000561,20869
0.000677,0.000610,20870
0.000677,0.000610,20871
0.000721,0.000602,20872
0.000675,0.000579,20873
0.000676,0.000575,20874
0.000677,0.000563,20875
0.000677,0.000603,20876
0.000678,0.000558,20877
0.000678,0.000562,20878
0.000674,0.000555,20879
0.000676,0.000565,20880
0.000686,0.000532,20881
0.000675,0.000527,20882
0.000680,0.000566,20883
0.000678,0.000573,20884
0.000673,0.000557,20885
0.000680,0.000574,20886
0.000676,0.000571,20887
0.000681,0.000545,20888
0.000679,0.000571,20889
0.000678,0.000584,20890
0.000674,0.000639,20891
0.000680,0.000584,20892
0.000678,0.000576,20893
0.000678,0.000582,20894
0.000678,0.000586,20895
0.000678,0.000572,20896
0.000708,0.000571,20897
0.000678,0.000568,20898
0.000681,0.000574,20899
0.000676,0.000571,20900
0.000696,0.000573,20901
0.000677,0.000561,20902
0.000677,0.000578,20903
0.000683,0.000576,20904
0.000679,0.000558,20905
0.000691,0.000570,20906
0.000682,0.000585,20907
0.000680,0.000564,20908
0.000676,0.000563,20909
0.000677,0.000620,20910
0.000678,0.000555,20911
0.000680,0.000712,20912
0.000681,0.000593,20913
0.000675,0.000588,20914
0.000679,0.000572,20915
0.000676,0.000571,20916
0.000680,0.000625,20917
0.000676,0.000560,20918
0.000675,0.000584,20919
0.000677,0.000625,20920
0.000679,0.000630,20921
0.000681,0.000603,20922
0.000679,0.000538,20923
0.000675,0.000512,20924
0.000677,0.000494,20925
0.000690,0.000453,20926
0.000676,0.000497,20927
0.000678,0.000499,20928
0.000674,0.000486,20929
0.000675,0.000474,20930
0.000688,0.000482,20931
0.000679,0.000472,20932
0.000677,0.000473,20933
0.000675,0.000480,20934
0.000674,0.000476,20935
0.000676,0.000471,20936
0.000675,0.000478,20937
0.000677,0.000459,20938
0.000677,0.000478,20939
0.000677,0.000478,20940
0.000680,0.000459,20941
0.000679,0.000546,20942
0.000673,0.000458,20943
0.000675,0.000445,20944
0.000675,0.000519,20945
0.000690,0.000461,20946
0.000677,0.000457,20947
0.000676,0.000445,20948
0.000674,0.000458,20949
0.000674,0.000505,20950
0.000675,0.000451,20951
0.000673,0.000450,20952
0.000674,0.000446,20953
0.000677,0.000446,20954
0.000677,0.000459,20955
0.000679,0.000445,20956
0.000675,0.000450,20957
0.000676,0.000444,20958
0.000676,0.000446,20959
0.000675,0.000445,20960
0.000674,0.000455,20961
0.000675,0.000430,20962
0.000672,0.000458,20963
0.000674,0.000434,20964
0.000677,0.000454,20965
0.000673,0.000441,20966
0.000678,0.000453,20967
0.000675,0.000463,20968
0.000687,0.000451,20969
0.000676,0.000448,20970
0.000675,0.000441,20971
0.000677,0.000475,20972
0.000675,0.000475,20973
0.000673,0.000478,20974
0.000688,0.000439,20975
0.000676,0.000477,20976
0.000676,0.000467,20977
0.000676,0.000481,20978
0.000676,0.000475,20979
0.000674,0.000438,20980
0.000675,0.000490,20981
0.000700,0.000443,20982
0.000674,0.000448,20983
0.000674,0.000447,20984
0.000680,0.000442,20985
0.000676,0.000431,20986
0.000678,0.000450,20987
0.000689,0.000446,20988
0.000676,0.000441,20989
0.000676,0.000433,20990
0.000677,0.000438,20991
0.000674,0.000437,20992
0.000676,0.000446,20993
0.000689,0.000447,20994
0.000673,0.000448,20995
0.000674,0.000478,20996
0.000673,0.000475,20997
0.000675,0.000472,20998
0.000687,0.000455,20999
0.000677,0.000470,21000
0.000678,0.000477,21001
0.000676,0.000478,21002
0.000676,0.000479,21003
0.000675,0.000497,21004
0.000687,0.000476,21005
0.000678,0.000448,21006
0.000675,0.000457,21007
0.000674,0.000445,21008
0.000675,0.000443,21009
0.000675,0.000463,21010
0.000680,0.000442,21011
0.000685,0.000440,21012
0.000674,0.000453,21013
0.000675,0.000439,21014
0.000676,0.000503,21015
0.000675,0.000437,21016
0.000673,0.000448,21017
0.000674,0.000479,21018
0.000674,0.000474,21019
0.000674,0.000494,21020
0.000683,0.000475,21021
0.000677,0.000470,21022
0.000677,0.000474,21023
0.000675,0.000469,21024
0.000677,0.000472,21025
0.000674,0.000490,21026
0.000689,0.000490,21027
0.000675,0.000445,21028
0.000677,0.000451,21029
0.000675,0.000448,21030
0.000674,0.000446,21031
0.000677,0.000442,21032
0.000674,0.000443,21033
0.000675,0.000473,21034
0.000677,0.000472,21035
0.000676,0.000465,21036
0.000677,0.000469,21037
0.000677,0.000500,21038
0.000678,0.000582,21039
0.000754,0.000592,21040
0.000674,0.000474,21041
0.000678,0.000505,21042
0.000676,0.000448,21043
0.000685,0.000444,21044
0.000676,0.000456,21045
0.000676,0.000457,21046
0.000675,0.000445,21047
0.000675,0.000458,21048
0.000685,0.000456,21049
0.000677,0.000443,21050
0.000677,0.000445,21051
0.000674,0.000438,21052
0.000674,0.000449,21053
0.000677,0.000476,21054
0.000688,0.000453,21055
0.000674,0.000485,21056
0.000679,0.000479,21057
0.000676,0.000442,21058
0.000675,0.000449,21059
0.000683,0.000443,21060
0.000675,0.000487,21061
0.000675,0.000442,21062
0.000676,0.000481,21063
0.000675,0.000442,21064
0.000678,0.000498,21065
0.000672,0.000447,21066
0.000677,0.000451,21067
0.000676,0.000433,21068
0.000676,0.000447,21069
0.000676,0.000449,21070
0.000675,0.000446,21071
0.000675,0.000440,21072
0.000678,0.000444,21073
0.000673,0.000448,21074
0.000682,0.000513,21075
0.000676,0.000489,21076
0.000675,0.000478,21077
0.000673,0.000482,21078
0.000678,0.000471,21079
0.000681,0.000473,21080
0.000674,0.000434,21081
0.000672,0.000476,21082
0.000676,0.000445,21083
0.000676,0.000447,21084
0.000696,0.000436,21085
0.000673,0.000449,21086
0.000674,0.000443,21087
0.000675,0.000444,21088
0.000678,0.000447,21089
0.000683,0.000434,21090
0.000674,0.000452,21091
0.000675,0.000447,21092
0.000674,0.000445,21093
0.000675,0.000443,21094
0.000674,0.000469,21095
0.000685,0.000441,21096
0.000676,0.000445,21097
0.000675,0.000432,21098
0.000675,0.000447,21099
0.000675,0.000442,21100
0.000675,0.000471,21101
0.000677,0.000492,21102
0.000675,0.000492,21103
0.000677,0.000490,21104
0.000677,0.000459,21105
0.000674,0.000458,21106
0.000674,0.000440,21107
0.000677,0.000443,21108
0.000676,0.000446,21109
0.000675,0.000451,21110
0.000675,0.000452,21111
0.000676,0.000445,21112
0.000679,0.000548,21113
0.000677,0.000505,21114
0.000701,0.000479,21115
0.000699,0.000477,21116
0.000697,0.000479,21117
0.000677,0.000445,21118
0.000675,0.000473,21119
0.000677,0.000472,21120
0.000673,0.000477,21121
0.000675,0.000472,21122
0.000676,0.000482,21123
0.000675,0.000439,21124
0.000677,0.000452,21125
0.000677,0.000672,21126
0.000696,0.000586,21127
0.000674,0.000463,21128
0.000673,0.000465,21129
0.000676,0.000456,21130
0.000678,0.000451,21131
0.000677,0.000474,21132
0.000690,0.000499,21133
0.000676,0.000487,21134
0.000677,0.000477,21135
0.000678,0.000485,21136
0.000676,0.000484,21137
0.000674,0.000478,21138
0.000676,0.000476,21139
0.000676,0.000452,21140
0.000675,0.000441,21141
0.000678,0.000566,21142
0.000678,0.000449,21143
0.000675,0.000485,21144
0.000671,0.000462,21145
0.000688,0.000459,21146
0.000676,0.000442,21147
0.000677,0.000450,21148
0.000676,0.000497,21149
0.000674,0.000448,21150
0.000676,0.000450,21151
0.000675,0.000446,21152
0.000675,0.000435,21153
0.000677,0.000443,21154
0.000678,0.000474,21155
0.000675,0.000484,21156
0.000687,0.000470,21157
0.000674,0.000477,21158
0.000680,0.000445,21159
0.000676,0.000470,21160
0.000684,0.000445,21161
0.000678,0.000441,21162
0.000674,0.000444,21163
0.000675,0.000445,21164
0.000675,0.000439,21165
0.000673,0.000490,21166
0.000678,0.000489,21167
0.000687,0.000482,21168
0.000676,0.000477,21169
0.000676,0.000442,21170
0.000675,0.000455,21171
0.000674,0.000447,21172
0.000674,0.000441,21173
0.000673,0.000459,21174
0.000685,0.000447,21175
0.000675,0.000444,21176
0.000674,0.000439,21177
0.000676,0.000435,21178
0.000689,0.000485,21179
0.000675,0.000470,21180
0.000676,0.000481,21181
0.000677,0.000475,21182
0.000674,0.000476,21183
0.000684,0.000475,21184
0.000676,0.000473,21185
0.000674,0.000476,21186
0.000674,0.000472,21187
0.000675,0.000436,21188
0.000676,0.000437,21189
0.000674,0.000475,21190
0.000677,0.000508,21191
0.000678,0.000454,21192
0.000678,0.000479,21193
0.000677,0.000483,21194
0.000674,0.000437,21195
0.000683,0.000437,21196
0.000680,0.000437,21197
0.000674,0.000442,21198
0.000676,0.000433,21199
0.000677,0.000443,21200
0.000673,0.000518,21201
0.000676,0.000501,21202
0.000676,0.000481,21203
0.000675,0.000478,21204
0.000677,0.000477,21205
0.000684,0.000469,21206
0.000675,0.000473,21207
0.000673,0.000447,21208
0.000674,0.000446,21209
0.000679,0.000574,21210
0.000690,0.000571,21211
0.000679,0.000571,21212
0.000676,0.000507,21213
0.000677,0.000453,21214
0.000675,0.000444,21215
0.000677,0.000495,21216
0.000675,0.000455,21217
0.000673,0.000451,21218
0.000677,0.000453,21219
0.000675,0.000443,21220
0.000678,0.000451,21221
0.000677,0.000440,21222
0.000694,0.000442,21223
0.000676,0.000489,21224
0.000677,0.000492,21225
0.000677,0.000450,21226
0.000675,0.000468,21227
0.000680,0.000503,21228
0.000674,0.000456,21229
0.000676,0.000442,21230
0.000676,0.000439,21231
0.000677,0.000443,21232
0.000678,0.000432,21233
0.000675,0.000476,21234
0.000675,0.000488,21235
0.000688,0.000481,21236
0.000676,0.000437,21237
0.000679,0.000481,21238
0.000676,0.000475,21239
0.000677,0.000432,21240
0.000682,0.000448,21241
0.000674,0.000447,21242
0.000675,0.000440,21243
0.000675,0.000440,21244
0.000677,0.000454,21245
0.000674,0.000437,21246
0.000675,0.000438,21247
0.000674,0.000494,21248
0.000674,0.000450,21249
0.000675,0.000480,21250
0.000674,0.000437,21251
0.000675,0.000475,21252
0.000676,0.000504,21253
0.000676,0.000475,21254
0.000676,0.000445,21255
0.000676,0.000446,21256
0.000675,0.000447,21257
0.000685,0.000448,21258
0.000674,0.000437,21259
0.000675,0.000470,21260
0.000676,0.000453,21261
0.000675,0.000433,21262
0.000676,0.000450,21263
0.000676,0.000442,21264
0.000687,0.000446,21265
0.000673,0.000442,21266
0.000675,0.000440,21267
0.000676,0.000435,21268
0.000674,0.000448,21269
0.000675,0.000438,21270
0.000676,0.000439,21271
0.000686,0.000444,21272
0.000674,0.000450,21273
0.000674,0.000465,21274
0.000676,0.000440,21275
0.000676,0.000445,21276
0.000685,0.000438,21277
0.000674,0.000436,21278
0.000675,0.000437,21279
0.000675,0.000443,21280
0.000676,0.000435,21281
0.000676,0.000438,21282
0.000675,0.000469,21283
0.000676,0.000442,21284
0.000677,0.000448,21285
0.000676,0.000444,21286
0.000674,0.000446,21287
0.000676,0.000443,21288
0.000686,0.000444,21289
0.000676,0.000434,21290
0.000675,0.000446,21291
0.000675,0.000441,21292
0.000676,0.000449,21293
0.000675,0.000443,21294
0.000676,0.000445,21295
0.000677,0.000442,21296
0.000686,0.000448,21297
0.000675,0.000443,21298
0.000674,0.000446,21299
0.000676,0.000439,21300
0.000674,0.000448,21301
0.000677,0.000459,21302
0.000675,0.000451,21303
0.000691,0.000446,21304
0.000674,0.000472,21305
0.000674,0.000445,21306
0.000683,0.000434,21307
0.000676,0.000435,21308
0.000675,0.000442,21309
0.000676,0.000434,21310
0.000674,0.000454,21311
0.000686,0.000436,21312
0.000676,0.000446,21313
0.000675,0.000444,21314
0.000676,0.000434,21315
0.000675,0.000436,21316
0.000684,0.000445,21317
0.000675,0.000444,21318
0.000674,0.000443,21319
0.000675,0.000448,21320
0.000674,0.000448,21321
0.000675,0.000443,21322
0.000675,0.000444,21323
0.000676,0.000445,21324
0.000675,0.000445,21325
0.000675,0.000448,21326
0.000686,0.000469,21327
0.000675,0.000446,21328
0.000675,0.000466,21329
0.000675,0.000445,21330
0.000695,0.000445,21331
0.000675,0.000443,21332
0.000676,0.000447,21333
0.000675,0.000430,21334
0.000676,0.000432,21335
0.000674,0.000442,21336
0.000675,0.000445,21337
0.000674,0.000445,21338
0.000676,0.000446,21339
0.000713,0.000559,21340
0.000739,0.000600,21341
0.000676,0.000494,21342
0.000676,0.000441,21343
0.000674,0.000449,21344
0.000675,0.000442,21345
0.000686,0.000438,21346
0.000676,0.000434,21347
0.000675,0.000448,21348
0.000676,0.000437,21349
0.000675,0.000479,21350
0.000676,0.000537,21351
0.000678,0.000516,21352
0.000677,0.000542,21353
0.000678,0.000486,21354
0.000713,0.000505,21355
0.000676,0.000552,21356
0.000678,0.000515,21357
0.000675,0.000556,21358
0.000677,0.000580,21359
0.000679,0.000513,21360
0.000677,0.000538,21361
0.000676,0.000510,21362
0.000678,0.000554,21363
0.000677,0.000492,21364
0.000676,0.000514,21365
0.000676,0.000557,21366
0.000680,0.000513,21367
0.000678,0.000536,21368
0.000677,0.000571,21369
0.000675,0.000485,21370
0.000677,0.000522,21371
0.000675,0.000519,21372
0.000677,0.000510,21373
0.000675,0.000498,21374
0.000677,0.000502,21375
0.000678,0.000536,21376
0.000693,0.000558,21377
0.000681,0.000506,21378
0.000677,0.000544,21379
0.000676,0.000612,21380
0.000676,0.000608,21381
0.000679,0.000654,21382
0.000717,0.000528,21383
0.000680,0.000484,21384
0.000677,0.000543,21385
0.000678,0.000495,21386
0.000677,0.000522,21387
0.000676,0.000490,21388
0.000677,0.000540,21389
0.000676,0.000525,21390
0.000677,0.000511,21391
0.000677,0.000540,21392
0.000680,0.000537,21393
0.000680,0.000537,21394
0.000677,0.000574,21395
0.000677,0.000594,21396
0.000677,0.000630,21397
0.000675,0.000585,21398
0.000679,0.000549,21399
0.000677,0.000539,21400
0.000677,0.000535,21401
0.000686,0.000500,21402
0.000675,0.000557,21403
0.000677,0.000552,21404
0.000677,0.000537,21405
0.000678,0.000528,21406
0.000678,0.000572,21407
0.000676,0.000528,21408
0.000676,0.000545,21409
0.000678,0.000542,21410
0.000676,0.000533,21411
0.000676,0.000499,21412
0.000686,0.000466,21413
0.000677,0.000526,21414
0.000676,0.000459,21415
0.000678,0.000533,21416
0.000678,0.000539,21417
0.000677,0.000485,21418
0.000676,0.000524,21419
0.000677,0.000490,21420
0.000676,0.000542,21421
0.000678,0.000553,21422
0.000679,0.000555,21423
0.000678,0.000557,21424
0.000677,0.000553,21425
0.000676,0.000500,21426
0.000678,0.000547,21427
0.000677,0.000501,21428
0.000678,0.000589,21429
0.000676,0.000533,21430
0.000677,0.000559,21431
0.000676,0.000549,21432
0.000677,0.000542,21433
0.000686,0.000502,21434
0.000677,0.000557,21435
0.000678,0.000538,21436
0.000678,0.000549,21437
0.000677,0.000509,21438
0.000676,0.000566,21439
0.000693,0.000517,21440
0.000680,0.000544,21441
0.000676,0.000526,21442
0.000676,0.000499,21443
0.000676,0.000539,21444
0.000680,0.000593,21445
0.000675,0.000507,21446
0.000678,0.000528,21447
0.000677,0.000527,21448
0.000676,0.000534,21449
0.000709,0.000552,21450
0.000680,0.000614,21451
0.000677,0.000610,21452
0.000679,0.000593,21453
0.000677,0.000611,21454
0.000679,0.000570,21455
0.000678,0.000545,21456
0.000678,0.000540,21457
0.000677,0.000517,21458
0.000672,0.000491,21459
0.000677,0.000544,21460
0.000678,0.000574,21461
0.000680,0.000550,21462
0.000678,0.000554,21463
0.000685,0.000496,21464
0.000678,0.000541,21465
0.000679,0.000515,21466
0.000677,0.000573,21467
0.000675,0.000509,21468
0.000677,0.000499,21469
0.000680,0.000553,21470
0.000677,0.000533,21471
0.000693,0.000533,21472
0.000677,0.000530,21473
0.000676,0.000478,21474
0.000677,0.000589,21475
0.000695,0.000557,21476
0.000678,0.000498,21477
0.000677,0.000528,21478
0.000678,0.000508,21479
0.000678,0.000507,21480
0.000679,0.000550,21481
0.000677,0.000545,21482
0.000677,0.000537,21483
0.000677,0.000501,21484
0.000675,0.000530,21485
0.000678,0.000547,21486
0.000673,0.000539,21487
0.000676,0.000540,21488
0.000678,0.000534,21489
0.000676,0.000526,21490
0.000676,0.000498,21491
0.000687,0.000506,21492
0.000676,0.000555,21493
0.000676,0.000499,21494
0.000676,0.000527,21495
0.000699,0.000509,21496
0.000676,0.000571,21497
0.000676,0.000582,21498
0.000676,0.000579,21499
0.000679,0.000592,21500
0.000674,0.000594,21501
0.000673,0.000499,21502
0.000676,0.000545,21503
0.000676,0.000541,21504
0.000676,0.000544,21505
0.000678,0.000550,21506
0.000676,0.000534,21507
0.000676,0.000536,21508
0.000678,0.000491,21509
0.000677,0.000492,21510
0.000676,0.000509,21511
0.000678,0.000547,21512
0.000677,0.000550,21513
0.000678,0.000536,21514
0.000691,0.000525,21515
0.000678,0.000457,21516
0.000674,0.000459,21517
0.000678,0.000543,21518
0.000677,0.000513,21519
0.000677,0.000563,21520
0.000696,0.000533,21521
0.000677,0.000481,21522
0.000677,0.000537,21523
0.000676,0.000542,21524
0.000678,0.000552,21525
0.000677,0.000612,21526
0.000678,0.000561,21527
0.000676,0.000513,21528
0.000677,0.000541,21529
0.000677,0.000514,21530
0.000676,0.000548,21531
0.000677,0.000518,21532
0.000677,0.000480,21533
0.000714,0.000559,21534
0.000677,0.000511,21535
0.000678,0.000537,21536
0.000677,0.000571,21537
0.000676,0.000501,21538
0.000676,0.000548,21539
0.000679,0.000504,21540
0.000676,0.000588,21541
0.000676,0.000530,21542
0.000678,0.000539,21543
0.000677,0.000546,21544
0.000677,0.000494,21545
0.000676,0.000552,21546
0.000679,0.000594,21547
0.000682,0.000724,21548
0.000678,0.000542,21549
0.000677,0.000567,21550
0.000676,0.000566,21551
0.000677,0.000491,21552
0.000676,0.000558,21553
0.000678,0.000638,21554
0.000675,0.000583,21555
0.000677,0.000542,21556
0.000676,0.000498,21557
0.000675,0.000472,21558
0.000675,0.000449,21559
0.000675,0.000503,21560
0.000689,0.000442,21561
0.000674,0.000522,21562
0.000674,0.000479,21563
0.000676,0.000472,21564
0.000675,0.000472,21565
0.000675,0.000469,21566
0.000674,0.000474,21567
0.000676,0.000435,21568
0.000675,0.000498,21569
0.000695,0.000448,21570
0.000676,0.000447,21571
0.000675,0.000471,21572
0.000674,0.000444,21573
0.000674,0.000449,21574
0.000686,0.000469,21575
0.000675,0.000440,21576
0.000676,0.000441,21577
0.000675,0.000438,21578
0.000675,0.000438,21579
0.000675,0.000431,21580
0.000685,0.000446,21581
0.000676,0.000434,21582
0.000676,0.000447,21583
0.000676,0.000437,21584
0.000675,0.000448,21585
0.000675,0.000430,21586
0.000675,0.000447,21587
0.000685,0.000433,21588
0.000674,0.000448,21589
0.000675,0.000432,21590
0.000677,0.000436,21591
0.000674,0.000437,21592
0.000675,0.000436,21593
0.000675,0.000435,21594
0.000674,0.000439,21595
0.000675,0.000443,21596
0.000676,0.000449,21597
0.000702,0.000447,21598
0.000674,0.000443,21599
0.000674,0.000438,21600
0.000675,0.000448,21601
0.000675,0.000483,21602
0.000694,0.000440,21603
0.000674,0.000443,21604
0.000674,0.000435,21605
0.000675,0.000444,21606
0.000674,0.000444,21607
0.000675,0.000434,21608
0.000675,0.000492,21609
0.000695,0.000447,21610
0.000676,0.000447,21611
0.000675,0.000446,21612
0.000675,0.000441,21613
0.000675,0.000466,21614
0.000686,0.000451,21615
0.000675,0.000445,21616
0.000676,0.000436,21617
0.000674,0.000445,21618
0.000674,0.000445,21619
0.000684,0.000435,21620
0.000676,0.000445,21621
0.000677,0.000436,21622
0.000676,0.000434,21623
0.000674,0.000433,21624
0.000676,0.000511,21625
0.000675,0.000445,21626
0.000675,0.000451,21627
0.000676,0.000444,21628
0.000686,0.000439,21629
0.000676,0.000444,21630
0.000675,0.000449,21631
0.000674,0.000437,21632
0.000675,0.000444,21633
0.000677,0.000468,21634
0.000675,0.000439,21635
0.000675,0.000449,21636
0.000676,0.000450,21637
0.000676,0.000440,21638
0.000688,0.000441,21639
0.000674,0.000436,21640
0.000674,0.000442,21641
0.000674,0.000445,21642
0.000674,0.000434,21643
0.000674,0.000433,21644
0.000674,0.000442,21645
0.000676,0.000432,21646
0.000675,0.000465,21647
0.000687,0.000444,21648
0.000676,0.000448,21649
0.000675,0.000445,21650
0.000675,0.000444,21651
0.000674,0.000437,21652
0.000675,0.000436,21653
0.000739,0.000470,21654
0.000676,0.000441,21655
0.000675,0.000440,21656
0.000676,0.000433,21657
0.000675,0.000452,21658
0.000684,0.000446,21659
0.000674,0.000445,21660
0.000675,0.000449,21661
0.000677,0.000435,21662
0.000675,0.000482,21663
0.000676,0.000445,21664
0.000675,0.000491,21665
0.000695,0.000449,21666
0.000675,0.000468,21667
0.000674,0.000438,21668
0.000676,0.000447,21669
0.000676,0.000443,21670
0.000693,0.000447,21671
0.000674,0.000444,21672
0.000675,0.000442,21673
0.000676,0.000438,21674
0.000676,0.000445,21675
0.000675,0.000436,21676
0.000675,0.000441,21677
0.000676,0.000434,21678
0.000675,0.000438,21679
0.000676,0.000491,21680
0.000694,0.000448,21681
0.000674,0.000445,21682
0.000676,0.000436,21683
0.000675,0.000443,21684
0.000674,0.000451,21685
0.000676,0.000437,21686
0.000683,0.000440,21687
0.000675,0.000434,21688
0.000676,0.000436,21689
0.000675,0.000443,21690
0.000674,0.000445,21691
0.000674,0.000447,21692
0.000674,0.000446,21693
0.000675,0.000441,21694
0.000684,0.000439,21695
0.000676,0.000448,21696
0.000675,0.000445,21697
0.000674,0.000444,21698
0.000675,0.000436,21699
0.000675,0.000438,21700
0.000675,0.000436,21701
0.000676,0.000436,21702
0.000675,0.000451,21703
0.000676,0.000446,21704
0.000676,0.000444,21705
0.000674,0.000441,21706
0.000674,0.000440,21707
0.000676,0.000444,21708
0.000676,0.000437,21709
0.000675,0.000445,21710
0.000676,0.000447,21711
0.000676,0.000445,21712
0.000674,0.000437,21713
0.000674,0.000445,21714
0.000685,0.000439,21715
0.000676,0.000446,21716
0.000675,0.000444,21717
0.000675,0.000435,21718
0.000675,0.000446,21719
0.000677,0.000586,21720
0.000677,0.000587,21721
0.000678,0.000475,21722
0.000676,0.000445,21723
0.000682,0.000499,21724
0.000703,0.000460,21725
0.000676,0.000446,21726
0.000674,0.000440,21727
0.000676,0.000438,21728
0.000676,0.000452,21729
0.000675,0.000438,21730
0.000674,0.000438,21731
0.000684,0.000448,21732
0.000676,0.000443,21733
0.000676,0.000438,21734
0.000674,0.000440,21735
0.000675,0.000470,21736
0.000676,0.000440,21737
0.000675,0.000446,21738
0.000684,0.000446,21739
0.000676,0.000446,21740
0.000674,0.000446,21741
0.000674,0.000444,21742
0.000675,0.000442,21743
0.000676,0.000434,21744
0.000685,0.000441,21745
0.000676,0.000440,21746
0.000676,0.000440,21747
0.000674,0.000446,21748
0.000676,0.000446,21749
0.000676,0.000442,21750
0.000675,0.000444,21751
0.000685,0.000445,21752
0.000674,0.000449,21753
0.000675,0.000443,21754
0.000675,0.000434,21755
0.000684,0.000445,21756
0.000675,0.000439,21757
0.000676,0.000446,21758
0.000676,0.000449,21759
0.000676,0.000445,21760
0.000674,0.000445,21761
0.000674,0.000444,21762
0.000675,0.000444,21763
0.000675,0.000482,21764
0.000724,0.000658,21765
0.000678,0.000533,21766
0.000676,0.000456,21767
0.000676,0.000462,21768
0.000676,0.000500,21769
0.000683,0.000444,21770
0.000675,0.000450,21771
0.000675,0.000444,21772
0.000676,0.000435,21773
0.000675,0.000432,21774
0.000675,0.000446,21775
0.000675,0.000436,21776
0.000674,0.000437,21777
0.000676,0.000455,21778
0.000688,0.000450,21779
0.000674,0.000453,21780
0.000675,0.000448,21781
0.000676,0.000433,21782
0.000676,0.000443,21783
0.000676,0.000445,21784
0.000674,0.000445,21785
0.000685,0.000441,21786
0.000675,0.000447,21787
0.000675,0.000447,21788
0.000676,0.000435,21789
0.000674,0.000443,21790
0.000676,0.000445,21791
0.000683,0.000447,21792
0.000676,0.000440,21793
0.000676,0.000443,21794
0.000677,0.000491,21795
0.000677,0.000450,21796
0.000674,0.000437,21797
0.000676,0.000469,21798
0.000676,0.000463,21799
0.000687,0.000437,21800
0.000676,0.000443,21801
0.000675,0.000462,21802
0.000675,0.000450,21803
0.000674,0.000446,21804
0.000676,0.000448,21805
0.000676,0.000445,21806
0.000674,0.000445,21807
0.000676,0.000453,21808
0.000687,0.000437,21809
0.000676,0.000435,21810
0.000675,0.000441,21811
0.000676,0.000464,21812
0.000675,0.000444,21813
0.000674,0.000469,21814
0.000685,0.000438,21815
0.000675,0.000443,21816
0.000676,0.000439,21817
0.000676,0.000436,21818
0.000676,0.000438,21819
0.000676,0.000445,21820
0.000685,0.000437,21821
0.000676,0.000442,21822
0.000674,0.000444,21823
0.000676,0.000438,21824
