CPU time (s),GPU time (s), Cycle
0.000682,0.001046,18828
0.000681,0.001053,18829
0.000679,0.001077,18830
0.000683,0.001117,18831
0.000693,0.001120,18832
0.000683,0.001058,18833
0.000681,0.001079,18834
0.000682,0.001075,18835
0.000682,0.001087,18836
0.000685,0.001089,18837
0.000683,0.001087,18838
0.000697,0.001082,18839
0.000683,0.001089,18840
0.000697,0.001076,18841
0.000682,0.001080,18842
0.000683,0.001129,18843
0.000685,0.001087,18844
0.000683,0.001068,18845
0.000696,0.001111,18846
0.000684,0.001071,18847
0.000696,0.001123,18848
0.000684,0.001063,18849
0.000683,0.001070,18850
0.000682,0.001072,18851
0.000682,0.001075,18852
0.000683,0.001065,18853
0.000681,0.001128,18854
0.000684,0.001075,18855
0.000683,0.001089,18856
0.000693,0.001096,18857
0.000682,0.001077,18858
0.000694,0.001080,18859
0.000684,0.001136,18860
0.000704,0.001136,18861
0.000682,0.001082,18862
0.000682,0.001046,18863
0.000681,0.001000,18864
0.000680,0.001070,18865
0.000682,0.000989,18866
0.000680,0.000989,18867
0.000690,0.000990,18868
0.000681,0.000992,18869
0.000680,0.000996,18870
0.000680,0.001038,18871
0.000680,0.001029,18872
0.000690,0.001062,18873
0.000681,0.001069,18874
0.000692,0.001069,18875
0.000680,0.001062,18876
0.000680,0.001065,18877
0.000680,0.001043,18878
0.000680,0.000985,18879
0.000690,0.000989,18880
0.000680,0.001037,18881
0.000680,0.001043,18882
0.000680,0.001038,18883
0.000680,0.001027,18884
0.000680,0.001029,18885
0.000681,0.001050,18886
0.000691,0.001039,18887
0.000681,0.001037,18888
0.000681,0.000999,18889
0.000681,0.001037,18890
0.000680,0.001054,18891
0.000680,0.001179,18892
0.000681,0.001067,18893
0.000692,0.001079,18894
0.000681,0.001071,18895
0.000681,0.001061,18896
0.000681,0.001061,18897
0.000680,0.001085,18898
0.000680,0.001073,18899
0.000680,0.001032,18900
0.000690,0.001043,18901
0.000680,0.000985,18902
0.000682,0.001004,18903
0.000680,0.001024,18904
0.000681,0.001006,18905
0.000690,0.001008,18906
0.000680,0.001028,18907
0.000680,0.001008,18908
0.000705,0.001059,18909
0.000681,0.001066,18910
0.000691,0.000988,18911
0.000681,0.001011,18912
0.000681,0.000996,18913
0.000681,0.000996,18914
0.000680,0.001048,18915
0.000691,0.000980,18916
0.000680,0.001072,18917
0.000681,0.001071,18918
0.000681,0.001073,18919
0.000680,0.001056,18920
0.000680,0.001039,18921
0.000680,0.001075,18922
0.000682,0.001063,18923
0.000680,0.001079,18924
0.000681,0.001048,18925
0.000680,0.001064,18926
0.000690,0.001066,18927
0.000680,0.001078,18928
0.000680,0.001053,18929
0.000680,0.001073,18930
0.000680,0.001060,18931
0.000680,0.001074,18932
0.000680,0.001071,18933
0.000690,0.001064,18934
0.000681,0.001058,18935
0.000690,0.001078,18936
0.000680,0.001069,18937
0.000680,0.001041,18938
0.000680,0.001069,18939
0.000681,0.001057,18940
0.000696,0.001063,18941
0.000681,0.001059,18942
0.000690,0.001052,18943
0.000682,0.001052,18944
0.000681,0.002834,18945
0.000683,0.001002,18946
0.000681,0.001029,18947
0.000691,0.001019,18948
0.000682,0.001022,18949
0.000696,0.001000,18950
0.000682,0.002677,18951
0.000693,0.001024,18952
0.000681,0.001012,18953
0.000681,0.001003,18954
0.000681,0.000990,18955
0.000683,0.000985,18956
0.000691,0.001000,18957
0.000682,0.001076,18958
0.000679,0.001164,18959
0.000682,0.001070,18960
0.000680,0.001012,18961
0.000680,0.001021,18962
0.000681,0.000993,18963
0.000680,0.000990,18964
0.000692,0.001063,18965
0.000681,0.001009,18966
0.000681,0.000996,18967
0.000681,0.000993,18968
0.000681,0.001024,18969
0.000702,0.001005,18970
0.000681,0.001061,18971
0.000691,0.001025,18972
0.000680,0.001026,18973
0.000680,0.001106,18974
0.000707,0.001026,18975
0.000681,0.001046,18976
0.000681,0.001054,18977
0.000681,0.000992,18978
0.000684,0.002208,18979
0.000683,0.001098,18980
0.000685,0.001102,18981
0.000683,0.001074,18982
0.000681,0.001088,18983
0.000683,0.001132,18984
0.000725,0.001144,18985
0.000684,0.001108,18986
0.000683,0.001113,18987
0.000718,0.001097,18988
0.000684,0.001097,18989
0.000682,0.001080,18990
0.000685,0.001146,18991
0.000684,0.001106,18992
0.000681,0.001128,18993
0.000685,0.001174,18994
0.000718,0.002221,18995
0.000683,0.001095,18996
0.000681,0.002189,18997
0.000682,0.001182,18998
0.000684,0.001104,18999
0.000717,0.001154,19000
0.000682,0.001144,19001
0.000684,0.001184,19002
0.000683,0.001101,19003
0.000714,0.001138,19004
0.000686,0.002193,19005
0.000682,0.002290,19006
0.000680,0.001106,19007
0.000684,0.001142,19008
0.000682,0.001186,19009
0.000683,0.001098,19010
0.000682,0.001179,19011
0.000684,0.001091,19012
0.000680,0.001133,19013
0.000687,0.001093,19014
0.000680,0.001103,19015
0.000714,0.001086,19016
0.000683,0.002264,19017
0.000681,0.001092,19018
0.000717,0.001102,19019
0.000683,0.001077,19020
0.000680,0.001060,19021
0.000683,0.001050,19022
0.000681,0.001047,19023
0.000693,0.001092,19024
0.000680,0.001053,19025
0.000691,0.001101,19026
0.000680,0.001093,19027
0.000684,0.001185,19028
0.000699,0.001089,19029
0.000681,0.001055,19030
0.000682,0.001048,19031
0.000683,0.001112,19032
0.000683,0.001046,19033
0.000684,0.001017,19034
0.000682,0.001096,19035
0.000691,0.001047,19036
0.000683,0.001034,19037
0.000682,0.001047,19038
0.000679,0.001089,19039
0.000681,0.001082,19040
0.000680,0.001059,19041
0.000684,0.001134,19042
0.000710,0.001065,19043
0.000681,0.001045,19044
0.000681,0.001087,19045
0.000680,0.001052,19046
0.000681,0.001064,19047
0.000712,0.001052,19048
0.000684,0.001046,19049
0.000681,0.001039,19050
0.000684,0.001051,19051
0.000682,0.001048,19052
0.000683,0.001038,19053
0.000680,0.001027,19054
0.000690,0.001040,19055
0.000680,0.000998,19056
0.000694,0.001044,19057
0.000683,0.001014,19058
0.000681,0.001039,19059
0.000681,0.001037,19060
0.000684,0.001045,19061
0.000679,0.001002,19062
0.000681,0.001026,19063
0.000679,0.001136,19064
0.000687,0.001116,19065
0.000683,0.001039,19066
0.000680,0.001044,19067
0.000688,0.001027,19068
0.000682,0.001030,19069
0.000680,0.001034,19070
0.000682,0.001027,19071
0.000682,0.002193,19072
0.000683,0.001121,19073
0.000681,0.001077,19074
0.000696,0.001020,19075
0.000683,0.001014,19076
0.000680,0.001048,19077
0.000681,0.001018,19078
0.000684,0.001048,19079
0.000695,0.001056,19080
0.000682,0.001053,19081
0.000683,0.001157,19082
0.000683,0.001019,19083
0.000682,0.001037,19084
0.000683,0.001067,19085
0.000682,0.001102,19086
0.000710,0.001114,19087
0.000680,0.001132,19088
0.000683,0.001063,19089
0.000682,0.001032,19090
0.000682,0.001037,19091
0.000682,0.001034,19092
0.000681,0.001066,19093
0.000681,0.001043,19094
0.000696,0.001080,19095
0.000680,0.001079,19096
0.000680,0.001050,19097
0.000682,0.001033,19098
0.000681,0.001033,19099
0.000689,0.001036,19100
0.000680,0.001025,19101
0.000689,0.001041,19102
0.000679,0.001005,19103
0.000681,0.001016,19104
0.000717,0.001048,19105
0.000681,0.001038,19106
0.000680,0.001102,19107
0.000707,0.001037,19108
0.000683,0.001120,19109
0.000683,0.001034,19110
0.000680,0.001028,19111
0.000680,0.001035,19112
0.000680,0.001029,19113
0.000680,0.001026,19114
0.000690,0.001040,19115
0.000681,0.001027,19116
0.000679,0.001032,19117
0.000680,0.001039,19118
0.000681,0.001025,19119
0.000691,0.001011,19120
0.000682,0.001017,19121
0.000681,0.001041,19122
0.000681,0.001032,19123
0.000680,0.001040,19124
0.000684,0.001033,19125
0.000677,0.001007,19126
0.000692,0.001087,19127
0.000681,0.001035,19128
0.000678,0.001067,19129
0.000681,0.001044,19130
0.000682,0.001028,19131
0.000682,0.001041,19132
0.000684,0.001044,19133
0.000690,0.001031,19134
0.000681,0.001049,19135
0.000682,0.001044,19136
0.000695,0.001027,19137
0.000681,0.001029,19138
0.000683,0.001029,19139
0.000683,0.001032,19140
0.000680,0.001043,19141
0.000682,0.001025,19142
0.000681,0.001027,19143
0.000691,0.001038,19144
0.000679,0.001076,19145
0.000691,0.001030,19146
0.000685,0.001042,19147
0.000680,0.001101,19148
0.000695,0.001038,19149
0.000685,0.001004,19150
0.000680,0.001032,19151
0.000680,0.001047,19152
0.000680,0.001044,19153
0.000683,0.001032,19154
0.000681,0.001019,19155
0.000692,0.001021,19156
0.000683,0.001041,19157
0.000681,0.001010,19158
0.000683,0.001021,19159
0.000680,0.001044,19160
0.000690,0.001032,19161
0.000681,0.001044,19162
0.000683,0.001031,19163
0.000680,0.001034,19164
0.000679,0.001089,19165
0.000689,0.001032,19166
0.000682,0.001027,19167
0.000680,0.001038,19168
0.000680,0.001049,19169
0.000680,0.001040,19170
0.000678,0.001051,19171
0.000680,0.001028,19172
0.000690,0.001028,19173
0.000680,0.001015,19174
0.000683,0.001032,19175
0.000705,0.001028,19176
0.000680,0.001082,19177
0.000682,0.001078,19178
0.000707,0.001023,19179
0.000681,0.001047,19180
0.000680,0.001044,19181
0.000680,0.001035,19182
0.000680,0.001039,19183
0.000690,0.001066,19184
0.000681,0.001045,19185
0.000678,0.001075,19186
0.000681,0.001027,19187
0.000681,0.001038,19188
0.000689,0.001034,19189
0.000681,0.001006,19190
0.000684,0.001074,19191
0.000680,0.001081,19192
0.000680,0.001000,19193
0.000679,0.001012,19194
0.000681,0.001035,19195
0.000689,0.001069,19196
0.000678,0.001071,19197
0.000693,0.001090,19198
0.000682,0.001079,19199
0.000681,0.001123,19200
0.000709,0.001030,19201
0.000679,0.001066,19202
0.000681,0.001072,19203
0.000683,0.001086,19204
0.000681,0.001032,19205
0.000682,0.001068,19206
0.000681,0.001083,19207
0.000689,0.001029,19208
0.000681,0.001029,19209
0.000690,0.001062,19210
0.000681,0.001067,19211
0.000680,0.001024,19212
0.000680,0.001032,19213
0.000680,0.001051,19214
0.000680,0.001040,19215
0.000679,0.001011,19216
0.000983,0.001033,19217
0.000685,0.001132,19218
0.000706,0.001114,19219
0.000684,0.001098,19220
0.000684,0.001153,19221
0.000705,0.001097,19222
0.000683,0.001111,19223
0.000702,0.001162,19224
0.000686,0.001100,19225
0.000681,0.001099,19226
0.000702,0.001110,19227
0.000683,0.001102,19228
0.000682,0.001138,19229
0.000683,0.001101,19230
0.000683,0.001100,19231
0.000683,0.001109,19232
0.000683,0.001100,19233
0.000681,0.001087,19234
0.000696,0.001098,19235
0.000682,0.001080,19236
0.000685,0.001101,19237
0.000683,0.001093,19238
0.000685,0.001100,19239
0.000701,0.001101,19240
0.000683,0.001086,19241
0.000685,0.001100,19242
0.000700,0.002215,19243
0.000682,0.001110,19244
0.000702,0.001106,19245
0.000686,0.001094,19246
0.000683,0.001097,19247
0.000683,0.001137,19248
0.000681,0.001096,19249
0.000684,0.001091,19250
0.000699,0.001105,19251
0.000682,0.001084,19252
0.000699,0.001095,19253
0.000681,0.001100,19254
0.000686,0.001101,19255
0.000697,0.001089,19256
0.000683,0.001102,19257
0.000681,0.001098,19258
0.000679,0.001144,19259
0.000681,0.001117,19260
0.000684,0.001193,19261
0.000684,0.001090,19262
0.000685,0.001144,19263
0.000684,0.001081,19264
0.000686,0.001091,19265
0.000683,0.001134,19266
0.000684,0.001098,19267
0.000684,0.001092,19268
0.000694,0.001109,19269
0.000682,0.001093,19270
0.000685,0.001122,19271
0.000683,0.001099,19272
0.000682,0.001114,19273
0.000700,0.001114,19274
0.000682,0.001085,19275
0.000699,0.001069,19276
0.000687,0.001067,19277
0.000684,0.001119,19278
0.000683,0.001109,19279
0.000681,0.001115,19280
0.000696,0.001104,19281
0.000685,0.001085,19282
0.000684,0.001124,19283
0.000681,0.001122,19284
0.000682,0.001097,19285
0.000701,0.001104,19286
0.000683,0.001110,19287
0.000684,0.001096,19288
0.000705,0.001093,19289
0.000684,0.001079,19290
0.000699,0.001104,19291
0.000682,0.001107,19292
0.000701,0.001108,19293
0.000680,0.001102,19294
0.000684,0.001111,19295
0.000683,0.001114,19296
0.000682,0.001091,19297
0.000683,0.002210,19298
0.000683,0.001156,19299
0.000682,0.001099,19300
0.000682,0.001098,19301
0.000683,0.001094,19302
0.000682,0.001085,19303
0.000701,0.001099,19304
0.000682,0.001098,19305
0.000700,0.001120,19306
0.000682,0.001075,19307
0.000685,0.001116,19308
0.000709,0.001122,19309
0.000684,0.001137,19310
0.000684,0.001174,19311
0.000680,0.001104,19312
0.000683,0.001094,19313
0.000684,0.001096,19314
0.000732,0.001092,19315
0.000681,0.001126,19316
0.000684,0.001140,19317
0.000722,0.001112,19318
0.000682,0.001116,19319
0.000716,0.001112,19320
0.000681,0.001079,19321
0.000682,0.001150,19322
0.000684,0.001104,19323
0.000684,0.001082,19324
0.000702,0.001121,19325
0.000684,0.001106,19326
0.000683,0.001135,19327
0.000682,0.001096,19328
0.000682,0.001185,19329
0.000683,0.001088,19330
0.000682,0.001102,19331
0.000682,0.001151,19332
0.000685,0.001092,19333
0.000683,0.001175,19334
0.000695,0.001103,19335
0.000685,0.001114,19336
0.000682,0.001101,19337
0.000715,0.001109,19338
0.000682,0.001081,19339
0.000683,0.001105,19340
0.000706,0.001099,19341
0.000685,0.001084,19342
0.000684,0.001087,19343
0.000702,0.001110,19344
0.000682,0.001094,19345
0.000682,0.001093,19346
0.000684,0.001102,19347
0.000682,0.001104,19348
0.000683,0.001085,19349
0.000683,0.001115,19350
0.000684,0.001094,19351
0.000684,0.001115,19352
0.000683,0.001185,19353
0.000701,0.001121,19354
0.000687,0.001109,19355
0.000683,0.001188,19356
0.000683,0.001151,19357
0.000683,0.001102,19358
0.000695,0.001104,19359
0.000684,0.001101,19360
0.000683,0.001107,19361
0.000686,0.001103,19362
0.000683,0.001082,19363
0.000685,0.001083,19364
0.000687,0.001099,19365
0.000684,0.001105,19366
0.000681,0.001097,19367
0.000681,0.001102,19368
0.000694,0.001089,19369
0.000682,0.001069,19370
0.000684,0.001132,19371
0.000705,0.001101,19372
0.000682,0.001082,19373
0.000698,0.001104,19374
0.000682,0.001087,19375
0.000684,0.001113,19376
0.000685,0.001085,19377
0.000683,0.001094,19378
0.000681,0.001106,19379
0.000684,0.001105,19380
0.000682,0.001109,19381
0.000681,0.001091,19382
0.000684,0.001105,19383
0.000696,0.001147,19384
0.000684,0.001097,19385
0.000698,0.001100,19386
0.000681,0.001091,19387
0.000680,0.001083,19388
0.000684,0.001149,19389
0.000682,0.001101,19390
0.000682,0.001092,19391
0.000707,0.001091,19392
0.000682,0.001095,19393
0.000683,0.001158,19394
0.000685,0.001094,19395
0.000681,0.001115,19396
0.000704,0.001086,19397
0.000682,0.001114,19398
0.000682,0.001087,19399
0.000732,0.001106,19400
0.000683,0.001108,19401
0.000683,0.001122,19402
0.000682,0.001148,19403
0.000684,0.001140,19404
0.000680,0.001104,19405
0.000680,0.001077,19406
0.000689,0.001058,19407
0.000682,0.001046,19408
0.000680,0.001045,19409
0.000681,0.001026,19410
0.000680,0.001030,19411
0.000684,0.001037,19412
0.000682,0.001010,19413
0.000692,0.001025,19414
0.000680,0.001042,19415
0.000693,0.001035,19416
0.000683,0.001030,19417
0.000680,0.001041,19418
0.000681,0.001054,19419
0.000683,0.001053,19420
0.000681,0.001063,19421
0.000682,0.001075,19422
0.000712,0.001041,19423
0.000681,0.001054,19424
0.000680,0.001105,19425
0.000711,0.001046,19426
0.000682,0.001042,19427
0.000683,0.001121,19428
0.000709,0.001050,19429
0.000682,0.001092,19430
0.000682,0.002161,19431
0.000709,0.001047,19432
0.000679,0.001037,19433
0.000691,0.001038,19434
0.000685,0.001033,19435
0.000681,0.001051,19436
0.000706,0.001038,19437
0.000683,0.001018,19438
0.000679,0.001069,19439
0.000680,0.001070,19440
0.000680,0.001032,19441
0.000682,0.001043,19442
0.000681,0.001045,19443
0.000683,0.001035,19444
0.000679,0.001014,19445
0.000711,0.001064,19446
0.000682,0.001058,19447
0.000682,0.001083,19448
0.000705,0.001034,19449
0.000679,0.001031,19450
0.000695,0.001034,19451
0.000680,0.001119,19452
0.000684,0.001042,19453
0.000680,0.001045,19454
0.000682,0.001030,19455
0.000698,0.001040,19456
0.000682,0.001039,19457
0.000691,0.001028,19458
0.000680,0.001023,19459
0.000683,0.001038,19460
0.000681,0.001030,19461
0.000680,0.001057,19462
0.000683,0.001038,19463
0.000681,0.001031,19464
0.000687,0.001020,19465
0.000681,0.001034,19466
0.000691,0.001020,19467
0.000681,0.001074,19468
0.000679,0.001114,19469
0.000709,0.001020,19470
0.000681,0.001035,19471
0.000679,0.001104,19472
0.000709,0.001018,19473
0.000678,0.001028,19474
0.000682,0.001022,19475
0.000681,0.001021,19476
0.000682,0.001009,19477
0.000680,0.001008,19478
0.000679,0.001010,19479
0.000693,0.001055,19480
0.000682,0.001078,19481
0.000681,0.001035,19482
0.000683,0.001034,19483
0.000679,0.001033,19484
0.000689,0.001027,19485
0.000683,0.001036,19486
0.000680,0.001026,19487
0.000682,0.001026,19488
0.000679,0.001017,19489
0.000703,0.001033,19490
0.000682,0.000999,19491
0.000682,0.001063,19492
0.000699,0.001040,19493
0.000682,0.001030,19494
0.000681,0.001036,19495
0.000681,0.001030,19496
0.000679,0.001030,19497
0.000680,0.001045,19498
0.000678,0.001026,19499
0.000691,0.001036,19500
0.000682,0.001034,19501
0.000689,0.001036,19502
0.000682,0.001011,19503
0.000679,0.001045,19504
0.000704,0.001036,19505
0.000679,0.001035,19506
0.000680,0.001042,19507
0.000705,0.001033,19508
0.000683,0.001065,19509
0.000692,0.001046,19510
0.000684,0.001047,19511
0.000682,0.001032,19512
0.000710,0.001028,19513
0.000679,0.001038,19514
0.000680,0.001037,19515
0.000681,0.001035,19516
0.000680,0.001119,19517
0.000707,0.001036,19518
0.000681,0.001042,19519
0.000683,0.001045,19520
0.000709,0.001031,19521
0.000680,0.001039,19522
0.000692,0.001035,19523
0.000680,0.001035,19524
0.000679,0.001034,19525
0.000682,0.001015,19526
0.000683,0.001044,19527
0.000684,0.001047,19528
0.000678,0.001008,19529
0.000690,0.001029,19530
0.000680,0.001033,19531
0.000680,0.001044,19532
0.000680,0.001029,19533
0.000681,0.001043,19534
0.000682,0.001113,19535
0.000683,0.001062,19536
0.000679,0.001051,19537
0.000682,0.001082,19538
0.000699,0.001031,19539
0.000684,0.001069,19540
0.000679,0.001053,19541
0.000680,0.001069,19542
0.000680,0.001116,19543
0.000709,0.001051,19544
0.000686,0.001098,19545
0.000692,0.001055,19546
0.000682,0.001009,19547
0.000682,0.001064,19548
0.000683,0.001047,19549
0.000680,0.001081,19550
0.000692,0.001077,19551
0.000682,0.001066,19552
0.000681,0.001093,19553
0.000705,0.001048,19554
0.000682,0.001045,19555
0.000680,0.001118,19556
0.000682,0.001044,19557
0.000680,0.001080,19558
0.000682,0.001036,19559
0.000681,0.001156,19560
0.000682,0.001096,19561
0.000696,0.001153,19562
0.000680,0.001034,19563
0.000681,0.001046,19564
0.000694,0.001047,19565
0.000680,0.001062,19566
0.000691,0.001071,19567
0.000681,0.001054,19568
0.000679,0.001064,19569
0.000681,0.001084,19570
0.000684,0.001087,19571
0.000680,0.001061,19572
0.000679,0.001054,19573
0.000692,0.001068,19574
0.000681,0.001021,19575
0.000682,0.001038,19576
0.000681,0.001038,19577
0.000682,0.001089,19578
0.000684,0.001032,19579
0.000682,0.001038,19580
0.000680,0.001037,19581
0.000682,0.001028,19582
0.000692,0.001038,19583
0.000681,0.001073,19584
0.000679,0.001147,19585
0.000706,0.001082,19586
0.000679,0.001010,19587
0.000692,0.001104,19588
0.000682,0.001034,19589
0.000680,0.001037,19590
0.000688,0.001030,19591
0.000681,0.001028,19592
0.000680,0.001036,19593
0.000681,0.001028,19594
0.000683,0.001028,19595
0.000679,0.001039,19596
0.000680,0.001033,19597
0.000680,0.001039,19598
0.000681,0.001037,19599
0.000682,0.001036,19600
0.000681,0.001035,19601
0.000682,0.001065,19602
0.000681,0.001053,19603
0.000681,0.001038,19604
0.000681,0.001084,19605
0.000693,0.001043,19606
0.000679,0.001041,19607
0.000681,0.001113,19608
0.000710,0.001039,19609
0.000680,0.001034,19610
0.000681,0.001117,19611
0.000681,0.001231,19612
0.000680,0.001181,19613
0.000682,0.001059,19614
0.000680,0.001045,19615
0.000680,0.001032,19616
0.000681,0.001032,19617
0.000690,0.001042,19618
0.000682,0.001035,19619
0.000702,0.001038,19620
0.000678,0.001023,19621
0.000681,0.001046,19622
0.000682,0.001032,19623
0.000681,0.001040,19624
0.000703,0.001019,19625
0.000684,0.001022,19626
0.000680,0.001026,19627
0.000680,0.001002,19628
0.000681,0.001061,19629
0.000697,0.001054,19630
0.000680,0.001072,19631
0.000680,0.001112,19632
0.000708,0.001033,19633
0.000679,0.001037,19634
0.000692,0.001032,19635
0.000681,0.001027,19636
0.000683,0.001017,19637
0.000681,0.001045,19638
0.000681,0.001027,19639
0.000694,0.001010,19640
0.000681,0.001006,19641
0.000680,0.001048,19642
0.000691,0.001069,19643
0.000680,0.001042,19644
0.000681,0.001029,19645
0.000681,0.001029,19646
0.000681,0.001034,19647
0.000680,0.001031,19648
0.000680,0.001039,19649
0.000691,0.001011,19650
0.000680,0.001020,19651
0.000681,0.001049,19652
0.000681,0.001018,19653
0.000679,0.001077,19654
0.000681,0.001058,19655
0.000704,0.001035,19656
0.000682,0.001098,19657
0.000679,0.001025,19658
0.000678,0.001020,19659
0.000681,0.001054,19660
0.000694,0.001035,19661
0.000681,0.001031,19662
0.000680,0.001045,19663
0.000680,0.001029,19664
0.000678,0.001039,19665
0.000704,0.001033,19666
0.000680,0.001024,19667
0.000679,0.001034,19668
0.000705,0.001029,19669
0.000681,0.001020,19670
0.000683,0.001021,19671
0.000681,0.001029,19672
0.000679,0.001047,19673
0.000689,0.001035,19674
0.000683,0.001034,19675
0.000678,0.001045,19676
0.000679,0.001020,19677
0.000681,0.001039,19678
0.000679,0.001016,19679
0.000679,0.001026,19680
0.000681,0.001036,19681
0.000684,0.001036,19682
0.000683,0.001057,19683
0.000680,0.001038,19684
0.000681,0.001021,19685
0.000691,0.001044,19686
0.000680,0.001025,19687
0.000678,0.001049,19688
0.000683,0.001034,19689
0.000685,0.001014,19690
0.000682,0.001005,19691
0.000679,0.001013,19692
0.000687,0.001017,19693
0.000681,0.001019,19694
0.000699,0.001027,19695
0.000678,0.001084,19696
0.000680,0.001109,19697
0.000697,0.001048,19698
0.000682,0.001039,19699
0.000690,0.001033,19700
0.000682,0.001042,19701
0.000682,0.001096,19702
0.000696,0.001031,19703
0.000682,0.001041,19704
0.000691,0.001032,19705
0.000681,0.001030,19706
0.000682,0.001043,19707
0.000678,0.001017,19708
0.000678,0.001039,19709
0.000680,0.001041,19710
0.000681,0.001032,19711
0.000687,0.001038,19712
0.000680,0.001068,19713
0.000682,0.001044,19714
0.000680,0.001041,19715
0.000682,0.001038,19716
0.000683,0.001080,19717
0.000680,0.001045,19718
0.000689,0.001041,19719
0.000683,0.001042,19720
0.000688,0.001039,19721
0.000682,0.001032,19722
0.000683,0.001030,19723
0.000685,0.001040,19724
0.000681,0.001041,19725
0.000680,0.001107,19726
0.000680,0.001013,19727
0.000682,0.001031,19728
0.000680,0.001025,19729
0.000682,0.001045,19730
0.000692,0.001039,19731
0.000681,0.001032,19732
0.000682,0.001035,19733
0.000680,0.001011,19734
0.000681,0.001066,19735
0.000693,0.001074,19736
0.000682,0.001073,19737
0.000680,0.001072,19738
0.000707,0.001041,19739
0.000682,0.001035,19740
0.000682,0.001033,19741
0.000681,0.001038,19742
0.000682,0.001038,19743
0.000688,0.001037,19744
0.000681,0.001053,19745
0.000683,0.001037,19746
0.000683,0.001034,19747
0.000681,0.001112,19748
0.000692,0.001036,19749
0.000683,0.001030,19750
0.000681,0.001045,19751
0.000687,0.001029,19752
0.000680,0.001032,19753
0.000689,0.001045,19754
0.000683,0.001043,19755
0.000678,0.001042,19756
0.000680,0.001037,19757
0.000679,0.001031,19758
0.000680,0.001029,19759
0.000679,0.001042,19760
0.000688,0.002175,19761
0.000685,0.001261,19762
0.000683,0.001156,19763
0.000708,0.001145,19764
0.000683,0.001055,19765
0.000683,0.001081,19766
0.000683,0.001119,19767
0.000730,0.001051,19768
0.000684,0.001142,19769
0.000682,0.001136,19770
0.000684,0.002237,19771
0.000685,0.001191,19772
0.000683,0.001175,19773
0.000683,0.001157,19774
0.000721,0.001178,19775
0.000685,0.001108,19776
0.000681,0.001188,19777
0.000683,0.001063,19778
0.000682,0.001080,19779
0.000685,0.001071,19780
0.000684,0.001087,19781
0.000698,0.001096,19782
0.000682,0.001062,19783
0.000697,0.001102,19784
0.000683,0.001084,19785
0.000683,0.001082,19786
0.000682,0.001168,19787
0.000682,0.001097,19788
0.000687,0.001168,19789
0.000683,0.001099,19790
0.000683,0.001062,19791
0.000683,0.001085,19792
0.000682,0.001103,19793
0.000701,0.001171,19794
0.000682,0.001153,19795
0.000684,0.001110,19796
0.000683,0.001090,19797
0.000683,0.001078,19798
0.000683,0.001120,19799
0.000681,0.001124,19800
0.000698,0.001104,19801
0.000683,0.001114,19802
0.000697,0.001092,19803
0.000682,0.001082,19804
0.000682,0.001062,19805
0.000683,0.001080,19806
0.000683,0.001053,19807
0.000685,0.001082,19808
0.000684,0.001054,19809
0.000685,0.001102,19810
0.000682,0.001041,19811
0.000683,0.001059,19812
0.000684,0.001075,19813
0.000683,0.001117,19814
0.000726,0.001071,19815
0.000682,0.001025,19816
0.000681,0.001091,19817
0.000716,0.001071,19818
0.000684,0.001056,19819
0.000682,0.001049,19820
0.000683,0.001067,19821
0.000683,0.001028,19822
0.000683,0.001041,19823
0.000683,0.001101,19824
0.000683,0.001037,19825
0.000729,0.001083,19826
0.000683,0.001043,19827
0.000694,0.001046,19828
0.000683,0.001094,19829
0.000682,0.001051,19830
0.000683,0.001035,19831
0.000683,0.001052,19832
0.000683,0.001069,19833
0.000681,0.001064,19834
0.000680,0.001095,19835
0.000682,0.001082,19836
0.000697,0.001050,19837
0.000681,0.001057,19838
0.000682,0.001125,19839
0.000685,0.001140,19840
0.000684,0.001076,19841
0.000681,0.001064,19842
0.000684,0.001079,19843
0.000684,0.001074,19844
0.000684,0.001074,19845
0.000682,0.001057,19846
0.000684,0.001056,19847
0.000684,0.001078,19848
0.000701,0.001117,19849
0.000681,0.001128,19850
0.000694,0.001113,19851
0.000684,0.001111,19852
0.000684,0.001081,19853
0.000694,0.001049,19854
0.000683,0.001075,19855
0.000698,0.001073,19856
0.000683,0.001079,19857
0.000682,0.001105,19858
0.000682,0.001081,19859
0.000683,0.001117,19860
0.000683,0.001099,19861
0.000682,0.001198,19862
0.000682,0.001044,19863
0.000683,0.001057,19864
0.000700,0.001059,19865
0.000682,0.001074,19866
0.000696,0.001082,19867
0.000682,0.001068,19868
0.000682,0.001079,19869
0.000683,0.001116,19870
0.000681,0.001113,19871
0.000682,0.001081,19872
0.000682,0.001088,19873
0.000695,0.001088,19874
0.000682,0.001087,19875
0.000681,0.001099,19876
0.000682,0.001071,19877
0.000681,0.001071,19878
0.000682,0.001073,19879
0.000682,0.001155,19880
0.000723,0.001068,19881
0.000682,0.001051,19882
0.000697,0.001088,19883
0.000683,0.001223,19884
0.000684,0.001094,19885
0.000683,0.001068,19886
0.000684,0.001089,19887
0.000686,0.001116,19888
0.000682,0.001106,19889
0.000683,0.001135,19890
0.000684,0.001099,19891
0.000683,0.001089,19892
0.000683,0.001073,19893
0.000682,0.001106,19894
0.000685,0.001074,19895
0.000683,0.001083,19896
0.000692,0.001066,19897
0.000682,0.001068,19898
0.000698,0.001070,19899
0.000683,0.001089,19900
0.000683,0.001126,19901
0.000683,0.001074,19902
